NAME	TITLE	SCORE	
SPACA5B		-0.55406976	
UPK1A.AS1		-0.55455613	
MRPL12		-0.55460477	
ACER3		-0.5553672	
YIPF7		-0.55568224	
KLC1		-0.5559505	
KCNU1		-0.5564102	
MTMR14		-0.5566082	
PLEKHG5		-0.55664796	
HACE1		-0.5567502	
GNA12		-0.55680776	
TIAM2		-0.5569277	
ACAP3		-0.55725795	
EID2		-0.5574509	
DEXI		-0.5574729	
SLC39A6		-0.55751145	
MRPS23		-0.5576924	
TBC1D25		-0.5579949	
FLT3LG		-0.55806106	
ZSCAN25		-0.5584581	
C2orf76		-0.55854434	
GRPEL1		-0.5585495	
C2orf57		-0.5591034	
ZNF852		-0.5591908	
ITIH5		-0.55937886	
LSM4		-0.55960685	
AMMECR1L		-0.55967665	
SLC25A46		-0.5598259	
YWHAE		-0.5599629	
C8orf4		-0.56040686	
LINC00504		-0.5608078	
ZP2		-0.56090987	
SLC39A7		-0.5612357	
HEXIM1		-0.56128925	
FNDC1		-0.56196415	
BTBD7		-0.562433	
KNDC1		-0.5624422	
CYTH4		-0.5630948	
TIMP3		-0.5631549	
HEY2		-0.5635984	
IL13		-0.56398594	
AGO4		-0.56406504	
KRT34		-0.5641549	
OR1K1		-0.5642601	
USP54		-0.564309	
HDHD3		-0.56438065	
ZRSR2		-0.56487215	
CWC22		-0.5649977	
TMSB15A		-0.56501144	
NIPAL3		-0.56505007	
SOX2		-0.5654492	
MRPL14		-0.5655291	
SHKBP1		-0.56605476	
MINOS1		-0.56609416	
TTC38		-0.56611216	
COASY		-0.56647015	
DAZ3		-0.5665318	
CYC1		-0.56653255	
ZNF622		-0.56710285	
ATR		-0.56722665	
FGF13		-0.5673742	
CCDC15		-0.56743366	
GPC2		-0.56769323	
ICMT		-0.56775445	
PKHD1L1		-0.5678511	
PGK1		-0.56787944	
SAT1		-0.56788605	
RBM22		-0.5680317	
CCDC144A		-0.5684063	
BEND7		-0.5684455	
PCMTD1		-0.56851566	
RNF14		-0.56889254	
TSEN34		-0.5691859	
TM4SF1.AS1		-0.56931716	
KBTBD2		-0.56997097	
CSGALNACT1		-0.57012475	
DAND5		-0.5704593	
TUSC3		-0.57048535	
ARHGAP11B		-0.57051605	
PRKAG2		-0.57074213	
TCF25		-0.5710884	
RAB3IP		-0.5714468	
STEAP2		-0.57213956	
RNF167		-0.5722781	
SASH1		-0.57232726	
ZNF461		-0.5724383	
HECTD1		-0.5726466	
SSPO		-0.57330525	
FOXJ3		-0.573737	
DOK6		-0.573866	
MUS81		-0.5740924	
RASA1		-0.5744058	
NFKB2		-0.57489836	
RAB28		-0.5750253	
CSN3		-0.5750867	
AP1S3		-0.5752913	
COL3A1		-0.5754637	
QPCT		-0.5754737	
PIAS2		-0.57553923	
NMRK2		-0.5755419	
GMPS		-0.5756046	
RRP8		-0.57565993	
VNN1		-0.5760328	
UBTD2		-0.57628155	
DAAM1		-0.57659316	
DYNC2LI1		-0.57660055	
DCST2		-0.57674825	
NME6		-0.5775077	
CCNJ		-0.577551	
NINJ2		-0.57762295	
ZNF773		-0.578114	
TOX		-0.57816803	
EIF4ENIF1		-0.5783238	
CLCN6		-0.5785568	
SLC5A9		-0.5787539	
C10orf90		-0.57875425	
PARP14		-0.5793342	
TTLL5		-0.5795395	
CACNB1		-0.5798804	
FBXL16		-0.5799023	
LAMTOR1		-0.5801581	
RAB15		-0.5808251	
DROSHA		-0.5808446	
EFNA5		-0.5813737	
AATF		-0.5815886	
HGS		-0.5816419	
CCL24		-0.581784	
SRSF11		-0.5820077	
UNC45A		-0.5820793	
ZFAND2B		-0.58209485	
PER1		-0.582165	
LDHAL6A		-0.58246124	
COL18A1.AS1		-0.5825044	
HNRNPM		-0.58266085	
UBXN10		-0.58273613	
NFATC3		-0.5828069	
LY6H		-0.582807	
FAM73B		-0.5828437	
KCTD9		-0.58303064	
TECR		-0.5840069	
GCLM		-0.5840956	
ZNF513		-0.5852541	
PRTG		-0.5852575	
ADAMTSL4		-0.5854645	
TNFRSF1B		-0.58575755	
CTNND1		-0.5860647	
PPP1R9A		-0.5860823	
FKBP1A		-0.5861289	
CEP295NL		-0.58623564	
DUSP1		-0.5862788	
PTPRZ1		-0.5864881	
SUMO4		-0.58692575	
ADNP		-0.58696526	
CHURC1.FNTB		-0.5871516	
EEF1E1		-0.58777225	
CHMP1A		-0.58780813	
HNRNPH1		-0.58807945	
ELAVL4		-0.5885812	
SNRNP40		-0.58869874	
ZNF830		-0.5895993	
GRHPR		-0.5896676	
ATRN		-0.5899207	
SLC30A6		-0.5900879	
GPHA2		-0.59013486	
LOR		-0.5902902	
EPC1		-0.5904959	
DUSP27		-0.59089446	
GNL3		-0.5910057	
ANKRD30A		-0.59123576	
TRMT10C		-0.5920604	
COLEC12		-0.5922099	
RNF25		-0.5922667	
C10orf105		-0.59232	
STX2		-0.5923645	
UFL1		-0.592915	
WNT5B		-0.5933743	
MASTL		-0.5936459	
DOCK10		-0.5938257	
TMEM190		-0.59468746	
FAM111A		-0.59472525	
SMIM10L2A		-0.5948128	
E4F1		-0.5951041	
GFM2		-0.5951057	
GBP3		-0.59513736	
PLPP1		-0.5951424	
TAF1D		-0.5951536	
NCBP1		-0.59533453	
TRERF1		-0.59551007	
CSNK1A1		-0.5956507	
ATG101		-0.59572417	
DESI2		-0.59582275	
ZNF652		-0.5958261	
CCDC91		-0.5959159	
FPGT		-0.5960719	
SSH3		-0.5961271	
NLRC3		-0.59655917	
ESCO1		-0.5965756	
ANAPC10		-0.5965937	
CCNG2		-0.5972972	
IRF1		-0.5974166	
NPHS2		-0.5975874	
RBM8A		-0.59767234	
ATP6V1G2.DDX39B		-0.59770167	
AKAP12		-0.59807384	
TNS3		-0.5981104	
ERC1		-0.5984468	
HSPA4L		-0.5985372	
USP40		-0.59899414	
PGBD5		-0.5990531	
RPS29		-0.5991469	
TTLL4		-0.59914833	
KLHDC1		-0.59929854	
UGT2B15		-0.599392	
CCDC9		-0.599441	
EOMES		-0.5994611	
TTPAL		-0.5999657	
THBS2		-0.60082763	
TAS2R4		-0.6011786	
PTGS1		-0.6014211	
IGF1R		-0.6016242	
TMEM26		-0.60182893	
SNAP25		-0.60182947	
LMF1		-0.60219616	
RAB5B		-0.60289305	
SESN1		-0.6029356	
UBA3		-0.6030998	
TMED4		-0.6032532	
MPPED2		-0.60358024	
FAM122A		-0.60358405	
BCS1L		-0.60361207	
TLR8		-0.6037334	
ZNF227		-0.6037965	
NELL2		-0.60456294	
SCARF1		-0.6049831	
OCIAD1		-0.6052048	
GPER1		-0.60555035	
ZNF7		-0.6056227	
PDIA4		-0.6061052	
UTS2		-0.60628635	
PRAMEF25		-0.6063913	
SRSF3		-0.60651827	
EDN3		-0.6068088	
CT45A7		-0.60734034	
RASGRP4		-0.60738647	
AQP2		-0.6076804	
ZC2HC1B		-0.60792243	
CCDC127		-0.60807973	
STRIP1		-0.60822755	
UGGT1		-0.60827225	
CXorf51A		-0.60840607	
RPS14		-0.6084197	
AGPS		-0.6084726	
AF131215.3		-0.6089555	
MRGPRX1		-0.6089632	
PARD6G		-0.6091358	
GABPB1		-0.6095343	
TRAPPC2L		-0.6096171	
DDX5		-0.6096328	
CHD5		-0.6099349	
OXT		-0.6100431	
OR51G1		-0.6104396	
FLNB		-0.6106631	
PRKRIP1		-0.6108039	
IGIP		-0.61116636	
KIDINS220		-0.6113474	
SYT6		-0.61177635	
ZSCAN12		-0.6118052	
SLC25A5		-0.6123833	
NBPF11		-0.61254525	
NRG3		-0.612768	
BNIP3L		-0.6128491	
DEFA6		-0.6129082	
C6orf163		-0.6130686	
C14orf1		-0.6133425	
TMA16		-0.61336696	
PECAM1		-0.61400545	
OFD1		-0.6143875	
HSD17B1		-0.61455995	
ANKMY1		-0.61487347	
BARHL2		-0.6149072	
EFCAB5		-0.6149518	
CD81		-0.6149733	
ZNF525		-0.6152216	
RALB		-0.6153816	
PPP3CA		-0.61568856	
TMEM63C		-0.6159525	
SNORD49A		-0.6163136	
PI4KB		-0.61648893	
PSME1		-0.6166649	
IDI1		-0.6168473	
PTH2R		-0.6169982	
ALYREF		-0.61722344	
TRIM9		-0.61735016	
ZNF768		-0.6174732	
C12orf75		-0.6175296	
NOMO1		-0.6178589	
TRIP11		-0.6178932	
RCL1		-0.6179928	
LMNA		-0.6180323	
MAP3K4		-0.6193034	
LOC388282		-0.61935085	
RFPL4AL1		-0.61955	
SOCS5		-0.6196123	
ZNF335		-0.61981964	
IMMP2L		-0.6198434	
PGPEP1		-0.6199131	
P4HB		-0.6200764	
RGS17		-0.62011796	
SHMT2		-0.6201323	
ATP13A1		-0.62013876	
GOLGA8O		-0.62049264	
GPR161		-0.6207642	
NAPG		-0.6212545	
YARS		-0.6213746	
NOVA1		-0.6216887	
PXN		-0.6219526	
TMEM164		-0.6220937	
GID8		-0.6226577	
UMAD1		-0.6227197	
MYO9A		-0.62281317	
PDCD10		-0.6232888	
PCDHB7		-0.6236256	
ZNF799		-0.62363386	
MAMDC4		-0.62397593	
TMCO5A		-0.6241146	
EME2		-0.62421876	
GREM1		-0.6244386	
ING2		-0.6246138	
DNAJC11		-0.62475836	
AVPR2		-0.6248384	
PSMD11		-0.6250411	
HERC2P2		-0.62517214	
PANO1		-0.62548727	
RIN2		-0.6256746	
RUSC1.AS1		-0.6257175	
COL6A3		-0.6257482	
TAF8		-0.6258549	
TMEM243		-0.6264116	
UHRF1BP1L		-0.62647706	
TRIM2		-0.62650156	
TSTD3		-0.62668437	
BNC1		-0.62675315	
IL24		-0.62680584	
UNC50		-0.6269647	
IP6K3		-0.62745994	
RAB11FIP3		-0.6275914	
ANKRD10		-0.6277888	
AGO3		-0.62814575	
PDILT		-0.6284179	
RPS15		-0.6285526	
TMEM132A		-0.62885684	
FASTKD3		-0.62894666	
CSPG5		-0.62922335	
PCSK7		-0.6293696	
ARL13B		-0.629408	
B3GNT2		-0.62944263	
VCP		-0.62974256	
PPM1E		-0.62981004	
C20orf195		-0.62998784	
SSSCA1.AS1		-0.630104	
SMAP1		-0.6303136	
KCNN2		-0.6307882	
MARCH11		-0.6307949	
SCAP		-0.6310141	
HIP1		-0.6310562	
SIRT3		-0.63182783	
GPLD1		-0.63184404	
FAM109A		-0.6319179	
GPR85		-0.63196975	
SLC7A5		-0.63229734	
TAF13		-0.6324237	
PLCH2		-0.6325495	
RBL1		-0.6326806	
OR6J1		-0.6326893	
COL12A1		-0.63276696	
TMEM30A		-0.63282627	
GRIA3		-0.63327575	
SERHL2		-0.6333946	
OR51L1		-0.63397586	
HESX1		-0.6340336	
ZNF473		-0.634176	
CCDC102A		-0.6342075	
GCC2		-0.634273	
PIGO		-0.63480264	
GNG4		-0.63491017	
SEC31A		-0.6350471	
C10orf55		-0.6350636	
PLEKHA1		-0.63519526	
RASGRF1		-0.6352986	
LIPF		-0.6360034	
SCML1		-0.6364353	
TMEM67		-0.6364591	
CDIPT		-0.6367038	
NEUROD2		-0.6369533	
BACH1		-0.6372426	
AKAP9		-0.63726974	
BRF1		-0.637364	
LRP3		-0.6374848	
HRCT1		-0.63748735	
EFHC1		-0.6374972	
CC2D1B		-0.63756275	
CDC14B		-0.6376657	
LRBA		-0.63772863	
ZNF814		-0.6378468	
ELAVL2		-0.6378594	
DCTN6		-0.6381061	
SLC15A5		-0.63817537	
CD3E		-0.63829255	
TSPYL2		-0.63853425	
MDN1		-0.6385421	
SHOX2		-0.63862836	
ZCCHC14		-0.63878936	
RANBP6		-0.639059	
VANGL2		-0.63945645	
TCTE1		-0.6395467	
AFF3		-0.6397712	
SEC14L1		-0.6399231	
IVL		-0.6403773	
XRCC5		-0.64048624	
UNC5B		-0.6406185	
TAS2R20		-0.64078796	
IFIT1		-0.6411764	
NQO1		-0.6412447	
C6orf89		-0.64141196	
CTBP1		-0.64152646	
PRMT2		-0.6416029	
MS4A13		-0.6418871	
CLDN15		-0.6419608	
PPP1R10		-0.6419639	
C1orf220		-0.6420316	
CAPG		-0.6423924	
LINC01189		-0.64241046	
ERLEC1		-0.6426688	
GORASP2		-0.6428944	
SLC6A1		-0.6432317	
MAP4K4		-0.6432899	
BFSP2		-0.6435133	
LRRC58		-0.64367634	
TDRD3		-0.64388657	
SLC7A9		-0.6439248	
TPP1		-0.6440239	
CHD7		-0.64422894	
RETSAT		-0.6442551	
ITPRIPL1		-0.64447427	
CR1		-0.6446238	
CPSF6		-0.64480597	
TRIM39		-0.6449753	
THNSL2		-0.6450349	
C9orf72		-0.6452168	
SOX18		-0.6457695	
ADAR		-0.6459218	
C1orf141		-0.6460219	
C10orf131		-0.64633036	
ATIC		-0.6469101	
RRP1B		-0.6473677	
TMOD4		-0.6475999	
LINC00269		-0.64811337	
IZUMO3		-0.64818513	
MFAP1		-0.6484767	
TXNRD2		-0.6487822	
KCTD10		-0.64890945	
OR4C16		-0.64894736	
GGA2		-0.64946115	
WDR73		-0.6498944	
OR9I1		-0.6507123	
SYK		-0.65094805	
GOLGA8DP		-0.65095305	
LITAF		-0.65127736	
LDLRAD1		-0.6516274	
MAPK9		-0.6517077	
TNNT1		-0.65177906	
DEGS1		-0.65224206	
FAM177B		-0.652448	
HSH2D		-0.65254986	
MYDGF		-0.6528997	
DBNDD1		-0.6529007	
OR52E2		-0.6529475	
GSR		-0.6529651	
FAM173B		-0.65311736	
TIMM23B		-0.65312076	
ZNF385A		-0.65344495	
RUNDC3A		-0.653632	
CHGA		-0.6545986	
CMTM7		-0.6546682	
PRKCSH		-0.65494627	
RASSF7		-0.65498334	
TULP3		-0.65505075	
PUS3		-0.65520227	
C11orf94		-0.65536946	
NDFIP1		-0.6555461	
PIKFYVE		-0.6559659	
PIK3C2A		-0.656493	
NR4A1		-0.6565696	
ROMO1		-0.6566871	
ST8SIA3		-0.65669394	
SPIN2B		-0.6569325	
KCNB2		-0.6569975	
PPP1R26		-0.6570608	
CYB5R1		-0.65726197	
PRIM2		-0.65733474	
CLLU1OS		-0.6574128	
PSG2		-0.6574136	
C1GALT1C1L		-0.6577345	
STXBP2		-0.65810144	
FAM96A		-0.658301	
FBXO16		-0.6583246	
SPINT1		-0.6584711	
BAZ2A		-0.6584938	
B4GALNT4		-0.65962714	
ETS2		-0.659946	
NPIPB15		-0.6601846	
EDEM2		-0.6602648	
SLC25A3		-0.6603263	
CSTA		-0.66039	
HINFP		-0.660463	
CD99		-0.66102594	
SFSWAP		-0.6610504	
PIK3IP1		-0.661144	
KDM3A		-0.6612789	
ANKUB1		-0.6616535	
KCTD7		-0.66170585	
MCU		-0.66187155	
TDRD7		-0.662431	
ZNF599		-0.6629631	
INO80B.WBP1		-0.66327596	
POTEG		-0.6634609	
PSME4		-0.6635468	
MBD2		-0.66357565	
TUBGCP4		-0.66360676	
VCX		-0.6636249	
GOLT1B		-0.6638911	
SLFN14		-0.6642128	
STAT3		-0.66429937	
CHD8		-0.6644259	
CIART		-0.6647017	
RABAC1		-0.6647056	
SPOCK1		-0.66478467	
TTLL1		-0.6648181	
POTEF		-0.6650874	
WNT8A		-0.6652591	
ANP32A		-0.66545117	
CARD18		-0.6655745	
ZNF32		-0.6655777	
CAPN5		-0.6655962	
KHDRBS1		-0.66562015	
EFCAB13		-0.66599387	
RPL10		-0.66604704	
G6PC3		-0.6661327	
ZDHHC4		-0.66622484	
GPR89A		-0.666311	
TFAP2D		-0.66661125	
TRMT11		-0.6666496	
ZBTB17		-0.667495	
KRT23		-0.6675068	
ITCH		-0.66807705	
UBL7		-0.6683133	
RPN2		-0.6684864	
ATP2A2		-0.66855544	
PDCL2		-0.66867083	
ZNF800		-0.669453	
EXPH5		-0.66950846	
IL5RA		-0.6701475	
CEP170B		-0.6702247	
CORO6		-0.67049307	
SHB		-0.6705282	
LOC100287036		-0.67065	
RPL23A		-0.67103076	
CCT6B		-0.6711403	
LRRC37A		-0.67123973	
TSC2		-0.6716935	
C21orf2		-0.6718466	
CLP1		-0.6719503	
FAM60A		-0.67215633	
FYN		-0.6725458	
LSM5		-0.6726018	
NFATC2IP		-0.6727677	
C2CD3		-0.6729258	
S1PR5		-0.67327213	
ETNK2		-0.67330897	
RFXANK		-0.673378	
CRH		-0.67338276	
NGEF		-0.67359257	
PATZ1		-0.6736466	
CT45A1		-0.6739197	
PXDC1		-0.6740977	
TBC1D1		-0.6742393	
KCMF1		-0.67442954	
KIAA1257		-0.67493385	
RPA3		-0.67493534	
RFWD2		-0.6757624	
SNX20		-0.67605484	
HSPA14		-0.6761441	
RAP1B		-0.6764257	
TRIM35		-0.67665297	
ATP6V0A2		-0.6767494	
GRINA		-0.67715406	
DNAJC15		-0.67776537	
DVL1		-0.6780024	
POM121C		-0.67810607	
OLFM1		-0.67826146	
CDK17		-0.678531	
TMEM204		-0.6785425	
MGST1		-0.67856365	
ARL17B		-0.6786917	
SERPINB6		-0.67877865	
PPP1R16B		-0.678799	
HIST1H2BG		-0.679469	
RNF125		-0.6796257	
KIAA0513		-0.6796877	
CEACAM1		-0.6798489	
ZCCHC2		-0.6798561	
SLC25A40		-0.6800205	
ZBBX		-0.68003106	
UBE2V1		-0.6800819	
RBM47		-0.6802751	
RPL35A		-0.6803279	
CXCL12		-0.68047637	
ZNF565		-0.68061686	
FOXN3		-0.6816171	
DPYSL5		-0.6820744	
SNRNP70		-0.6822847	
GPR180		-0.68240327	
PROM1		-0.68243855	
AKNA		-0.6826493	
PPCDC		-0.68278855	
KRTAP25.1		-0.68288296	
NFE2L2		-0.6830417	
HDGFRP3		-0.68306124	
TUBGCP5		-0.6830941	
LRRFIP2		-0.68311375	
ITGBL1		-0.68322986	
PCP4L1		-0.68391186	
BRAT1		-0.683992	
ARHGEF1		-0.6840924	
EPG5		-0.6841614	
CUX1		-0.68441683	
PHTF1		-0.6846965	
C5orf52		-0.6848585	
OTUB1		-0.6851733	
CC2D2A		-0.685207	
RNF2		-0.68539524	
CCDC85A		-0.6855536	
NDUFB2		-0.68558884	
FAM71B		-0.6857883	
PFDN5		-0.68632215	
RAB21		-0.6864989	
VTCN1		-0.6866274	
AMOT		-0.6868217	
TSGA10IP		-0.6869462	
TMEM160		-0.6870908	
TMEM168		-0.68713343	
C7orf77		-0.68722206	
USP39		-0.68749017	
RNF185		-0.68786657	
PARP15		-0.6878805	
ERCC6		-0.6881541	
PNKD		-0.68841565	
TIMM13		-0.68915147	
TKT		-0.6894467	
KLF12		-0.68945	
DLGAP2		-0.68956923	
KCNH7		-0.68986183	
SNRNP25		-0.68986285	
SNAI2		-0.69005674	
SFR1		-0.69040763	
UBAP2L		-0.6906283	
ZNF782		-0.69075996	
RASGEF1B		-0.69116116	
GSTM3		-0.6915215	
OR51A4		-0.69168377	
SORCS3		-0.69224787	
DNAH10		-0.69313556	
CEP295		-0.69317514	
CHN2		-0.69333404	
DSG3		-0.69339246	
FCGR3B		-0.69365466	
FKTN		-0.69380873	
ZNF679		-0.69406515	
TRIM77		-0.69425833	
BOC		-0.69454944	
IFT46		-0.69546497	
SMAD6		-0.6955738	
RERGL		-0.69562435	
GRK7		-0.69580567	
SLC24A3		-0.6964322	
DEFA3		-0.69647413	
CBFA2T2		-0.6967416	
ATP8		-0.6969817	
TOMM7		-0.6970551	
MPI		-0.69726175	
C9orf153		-0.6973235	
WWC1		-0.69759625	
FAM214A		-0.6977223	
FAM65B		-0.697921	
STAG3		-0.69817597	
FJX1		-0.6981927	
RRAGD		-0.69857866	
MLH3		-0.69876015	
MITD1		-0.6987812	
GDPD5		-0.6988993	
BAG1		-0.69911754	
LINC01567		-0.699621	
PPP1R7		-0.7002761	
ABCA7		-0.7003074	
KDELR2		-0.7004749	
DEFB107B		-0.7004959	
TSC22D1		-0.7008028	
CKAP5		-0.70081675	
DYDC2		-0.7008622	
ZNF713		-0.7010148	
SFXN5		-0.7010927	
LRRD1		-0.7011791	
ST8SIA4		-0.7015331	
XRCC6BP1		-0.7017085	
CYB561		-0.7019275	
AZI2		-0.7020332	
C16orf58		-0.70216566	
FGF10		-0.7022104	
ANKRD45		-0.70225817	
SPACA5		-0.702263	
CYCS		-0.7024645	
CASP6		-0.70251775	
DLL4		-0.70269775	
FAM134C		-0.70275295	
VPS26B		-0.7030097	
PFN1		-0.7030589	
FHL5		-0.7030711	
PALMD		-0.70311975	
ATP6V1G3		-0.7031887	
NCR3LG1		-0.70327824	
CCDC175		-0.7032811	
CDADC1		-0.70328766	
ATP1A3		-0.70358276	
CADM2		-0.7043035	
MAPK8IP1		-0.70475686	
C9orf173		-0.7048557	
PRPF40B		-0.7051395	
ASCC3		-0.7055682	
CENPN		-0.70562303	
DDX3Y		-0.70610225	
RND1		-0.7061608	
PHB		-0.7063099	
TSPAN4		-0.7063726	
AQP1		-0.70676863	
CARKD		-0.7069441	
KCNN4		-0.70713615	
PTGR2		-0.7072117	
ZNF234		-0.70722187	
DNAJA3		-0.7085418	
TMEM200B		-0.7086272	
PRDM15		-0.7086504	
UNC79		-0.7088342	
BCR		-0.70901793	
GDF2		-0.70903665	
RIOK2		-0.70941496	
ACSM3		-0.7094153	
USF2		-0.7097482	
BHLHE41		-0.7099197	
MSI2		-0.7099683	
IVD		-0.7103105	
TBX19		-0.71056813	
SNU13		-0.71058065	
EFCAB9		-0.71077216	
MBNL1		-0.7107844	
FANCD2		-0.7109832	
POLR2L		-0.711332	
PDZD7		-0.7115003	
SEPT6		-0.7115798	
CALM2		-0.7120254	
RUNDC3B		-0.7121793	
SYTL3		-0.7124699	
USP4		-0.7125025	
MEST		-0.71256834	
RMND5A		-0.71281713	
TOX3		-0.71291006	
FMNL2		-0.71320444	
ZBTB32		-0.7135596	
MED31		-0.71369267	
TRIM7		-0.7137049	
FGD3		-0.71380895	
PLG		-0.7139468	
TJP1		-0.714118	
GABPB2		-0.71426713	
GALNS		-0.7146042	
XPA		-0.71466935	
CEBPZOS		-0.7149242	
RNF168		-0.71515363	
ALDOC		-0.71568274	
RBM7		-0.71569514	
FAR2P1		-0.7159252	
KRT6A		-0.7160485	
ARSF		-0.7161363	
MEX3C		-0.71613634	
ZFHX3		-0.71672475	
MFSD8		-0.7167268	
DLX5		-0.7168508	
QTRTD1		-0.7170093	
ZNF518B		-0.7170431	
DNM1		-0.71722436	
DIP2B		-0.71736324	
EBLN2		-0.71738154	
KIAA1683		-0.7174695	
LAPTM4A		-0.71768457	
AMMECR1		-0.7183452	
CECR2		-0.718388	
AGO1		-0.71838987	
KCNIP4		-0.71907544	
ELMOD2		-0.71941894	
FAM105A		-0.71950036	
PLS3		-0.7195042	
POLD3		-0.719564	
RNF146		-0.7198881	
IGF2BP1		-0.71997565	
RPS8		-0.72014886	
EIF5A2		-0.7201512	
OR10V1		-0.72065234	
KAT8		-0.720784	
OR4C6		-0.72108305	
SLC29A3		-0.72108865	
RHOBTB2		-0.7211561	
SSNA1		-0.72145045	
LRRC37A5P		-0.72160953	
ISG15		-0.721699	
AP3M1		-0.7219164	
PLEKHF1		-0.72198945	
CAB39		-0.722103	
KIN		-0.72228605	
MTA2		-0.7229319	
FAM63B		-0.722958	
ASNSD1		-0.7230999	
PI4K2A		-0.7236532	
ZAK		-0.72384804	
C1orf74		-0.72387177	
TCF20		-0.7238836	
BTBD3		-0.72403246	
EPX		-0.7243575	
KIAA1586		-0.72449607	
FUNDC2		-0.7245788	
ATP6AP2		-0.7249904	
PSAP		-0.7250677	
WDR37		-0.725149	
ATOH8		-0.7255132	
FZD7		-0.7257668	
RBX1		-0.7259176	
NPIPB9		-0.72622734	
SIGLEC12		-0.7263206	
PRSS8		-0.7263728	
CENPBD1		-0.7264594	
RASGRP1		-0.72650594	
H3F3B		-0.72680897	
GIT2		-0.7268446	
SEMA5A		-0.72702444	
C19orf84		-0.72740096	
LOC100131107		-0.72760534	
ALG12		-0.72781694	
EEF1A2		-0.7279961	
BOLL		-0.7281564	
NKAIN3		-0.72817016	
GNPTAB		-0.7281838	
LY86		-0.72869855	
EYA2		-0.7289985	
FRMD4B		-0.7299285	
TGFB2		-0.73001575	
GLS		-0.7303261	
MRPS18B		-0.73097765	
LTBP1		-0.73098594	
LRRN3		-0.7318212	
IBTK		-0.7318998	
MINOS1.NBL1		-0.7319244	
TIMM8B		-0.7320416	
TEX12		-0.7322646	
MIP		-0.73282695	
SFPQ		-0.7331167	
EPPIN.WFDC6		-0.73334646	
HOMEZ		-0.7334039	
PLEKHH2		-0.73348963	
PXK		-0.7337076	
OR2AK2		-0.73388594	
ARMC5		-0.73394376	
ELOVL6		-0.734183	
STMN2		-0.7344115	
NPIPB6		-0.7345929	
C5orf66		-0.73492265	
NME1		-0.73499393	
FSD1		-0.7351003	
TMEM245		-0.7351598	
DYNC1LI2		-0.7358475	
BPIFA1		-0.73612046	
NDEL1		-0.7364583	
GAP43		-0.73665714	
ARF1		-0.7367624	
SCIMP		-0.7369067	
HEATR5B		-0.7375704	
OR6C75		-0.7377225	
ATP5J2		-0.7380417	
LINGO1		-0.73859507	
BTRC		-0.7387757	
DOC2B		-0.7394852	
SMS		-0.7399065	
AFP		-0.73996943	
LRRC1		-0.74021256	
HSPB2		-0.74024534	
ARL16		-0.7403539	
SLC38A6		-0.7404837	
TARS		-0.7404844	
DALRD3		-0.7406037	
NTSR1		-0.7406521	
DHFR		-0.7408865	
UBXN2B		-0.74162376	
METTL5		-0.74211717	
RPL27A		-0.74230605	
PTP4A3		-0.7434409	
SPATS2L		-0.74351645	
PTGDR2		-0.7445257	
SCN9A		-0.74468327	
PCDH10		-0.7450904	
SLC5A5		-0.7451049	
TWISTNB		-0.7452568	
SLC24A5		-0.7452591	
PRKAR2B		-0.7453607	
ST7		-0.7454749	
EP300		-0.74567336	
CCDC188		-0.7459451	
TMEM252		-0.74609953	
MMP27		-0.74615943	
DLAT		-0.74616015	
NDUFB4		-0.7466279	
FDPS		-0.7468201	
MAD2L1BP		-0.74765646	
PMS2P3		-0.7476946	
ZNF121		-0.7477373	
HADH		-0.74792755	
ELOVL7		-0.747943	
CCDC65		-0.7481674	
RBM46		-0.7483588	
PARL		-0.7486257	
TTI1		-0.7487481	
GUF1		-0.7488125	
GLCE		-0.7491471	
C10orf11		-0.7491559	
AREG		-0.74918014	
ZNF592		-0.74925435	
HMGCR		-0.7492723	
ATP5O		-0.7493177	
GPR179		-0.7493276	
HUWE1		-0.7493852	
TAAR2		-0.7498227	
HIST2H2AC		-0.74994195	
NABP2		-0.7501365	
LCA5		-0.75021315	
NBEAL1		-0.7502669	
UFM1		-0.7504909	
DIAPH1		-0.75055903	
PCNX		-0.7506033	
UCP2		-0.7506543	
BRCC3		-0.7507956	
BLOC1S1		-0.75085455	
SBNO1		-0.75097716	
HIPK2		-0.7511289	
MED19		-0.75119334	
PKN2		-0.75124025	
CLPTM1L		-0.75148463	
ELP3		-0.7514937	
COQ6		-0.751714	
EIF2B3		-0.75181466	
AOC1		-0.75214803	
MOS		-0.75222766	
THPO		-0.75279295	
ATG4C		-0.7529802	
OR5M11		-0.7530312	
CRTC1		-0.7532109	
OR5AC2		-0.7533171	
C5orf51		-0.7535405	
CREBRF		-0.7542661	
GNAI1		-0.7543313	
MFN2		-0.7543588	
ACKR3		-0.75458616	
AC009133.17		-0.75467014	
FATE1		-0.7546721	
SCAMP5		-0.75470465	
KLHL28		-0.7547309	
PLEKHF2		-0.7549305	
OTUD1		-0.7549909	
EGLN2		-0.7550663	
L3HYPDH		-0.75511676	
UBA5		-0.7551409	
COMMD2		-0.75517267	
COL22A1		-0.75537795	
ZNF790		-0.75554216	
ZC3HAV1L		-0.7555974	
COX1		-0.755651	
PSPC1		-0.7556535	
ABCA8		-0.75569504	
PELI1		-0.7558527	
CEP120		-0.7561688	
ZNF567		-0.7561795	
CT45A6		-0.7563625	
ETV1		-0.75660884	
CDK8		-0.7566213	
INO80C		-0.756628	
DOCK7		-0.7566326	
